"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2021-01-05;"Trnavský kraj";611;6132;705;6837;NA;52794;1316;2021-01-05;32078
2021-01-04;"Trnavský kraj";302;5235;689;5924;NA;52794;991;2021-01-04;30762
2021-01-03;"Trnavský kraj";60;51;7;58;NA;52794;67;2021-01-03;29771
2021-01-02;"Trnavský kraj";282;412;30;442;NA;52794;312;2021-01-02;29704
2021-01-01;"Trnavský kraj";143;447;73;520;NA;52794;216;2021-01-01;29392
2020-12-31;"Trnavský kraj";498;8474;856;9330;NA;52794;1354;2020-12-31;29176
2020-12-30;"Trnavský kraj";785;5319;610;5929;NA;52794;1395;2020-12-30;27822
2020-12-29;"Trnavský kraj";322;5003;593;5596;NA;52794;915;2020-12-29;26427
2020-12-28;"Trnavský kraj";213;5339;615;5954;NA;52794;828;2020-12-28;25512
2020-12-27;"Trnavský kraj";27;13;4;17;NA;52794;31;2020-12-27;24684
2020-12-26;"Trnavský kraj";148;44;1;45;NA;52794;149;2020-12-26;24653
2020-12-25;"Trnavský kraj";65;49;5;54;NA;52794;70;2020-12-25;24504
2020-12-24;"Trnavský kraj";333;1359;117;1476;NA;52794;450;2020-12-24;24434
2020-12-23;"Trnavský kraj";210;6417;375;6792;NA;52794;585;2020-12-23;23984
2020-12-22;"Trnavský kraj";311;5590;491;6081;NA;52794;802;2020-12-22;23399
2020-12-21;"Trnavský kraj";328;4527;399;4926;NA;52794;727;2020-12-21;22597
2020-12-20;"Trnavský kraj";134;110;12;122;NA;52794;146;2020-12-20;21870
2020-12-19;"Trnavský kraj";201;1046;86;1132;NA;52794;287;2020-12-19;21724
2020-12-18;"Trnavský kraj";341;4898;378;5276;NA;52794;719;2020-12-18;21437
2020-12-17;"Trnavský kraj";375;4996;407;5403;NA;52794;782;2020-12-17;20718
2020-12-16;"Trnavský kraj";312;5249;405;5654;NA;52794;717;2020-12-16;19936
2020-12-15;"Trnavský kraj";492;6622;632;7254;NA;52794;1124;2020-12-15;19219
2020-12-14;"Trnavský kraj";161;3505;292;3797;NA;52794;453;2020-12-14;18095
2020-12-13;"Trnavský kraj";7;0;0;0;NA;52794;7;2020-12-13;17642
2020-12-12;"Trnavský kraj";254;1456;114;1570;NA;52794;368;2020-12-12;17635
2020-12-11;"Trnavský kraj";384;4683;262;4945;NA;52794;646;2020-12-11;17267
2020-12-10;"Trnavský kraj";183;5194;320;5514;NA;52794;503;2020-12-10;16621
2020-12-09;"Trnavský kraj";521;4272;320;4592;NA;52794;841;2020-12-09;16118
2020-12-08;"Trnavský kraj";281;4090;304;4394;NA;52794;585;2020-12-08;15277
2020-12-07;"Trnavský kraj";178;2895;199;3094;NA;52794;377;2020-12-07;14692
2020-12-06;"Trnavský kraj";46;0;0;0;NA;52794;46;2020-12-06;14315
2020-12-05;"Trnavský kraj";129;2218;41;2259;NA;52794;170;2020-12-05;14269
2020-12-04;"Trnavský kraj";242;3948;158;4106;NA;52794;400;2020-12-04;14099
2020-12-03;"Trnavský kraj";248;2770;190;2960;NA;52794;438;2020-12-03;13699
2020-12-02;"Trnavský kraj";284;4516;176;4692;NA;52794;460;2020-12-02;13261
2020-12-01;"Trnavský kraj";253;3190;205;3395;NA;52794;458;2020-12-01;12801
2020-11-30;"Trnavský kraj";200;7360;186;7546;NA;52794;386;2020-11-30;12343
2020-11-29;"Trnavský kraj";17;708;34;742;NA;52794;51;2020-11-29;11957
2020-11-28;"Trnavský kraj";83;1453;77;1530;NA;52794;160;2020-11-28;11906
2020-11-27;"Trnavský kraj";148;1591;83;1674;NA;52794;231;2020-11-27;11746
2020-11-26;"Trnavský kraj";234;985;59;1044;NA;52794;293;2020-11-26;11515
2020-11-25;"Trnavský kraj";232;1029;72;1101;NA;52794;304;2020-11-25;11222
2020-11-24;"Trnavský kraj";295;1772;91;1863;NA;52794;386;2020-11-24;10918
2020-11-23;"Trnavský kraj";242;7207;125;7332;NA;52794;367;2020-11-23;10532
2020-11-22;"Trnavský kraj";10;54;3;57;NA;52794;13;2020-11-22;10165
2020-11-21;"Trnavský kraj";129;1214;23;1237;NA;52794;152;2020-11-21;10152
2020-11-20;"Trnavský kraj";246;1027;61;1088;NA;52794;307;2020-11-20;10000
2020-11-19;"Trnavský kraj";157;694;58;752;NA;52794;215;2020-11-19;9693
2020-11-18;"Trnavský kraj";235;716;75;791;NA;52794;310;2020-11-18;9478
2020-11-17;"Trnavský kraj";129;695;72;767;NA;52794;201;2020-11-17;9168
2020-11-16;"Trnavský kraj";187;682;32;714;NA;52794;219;2020-11-16;8967
2020-11-15;"Trnavský kraj";23;73;4;77;NA;52794;27;2020-11-15;8748
2020-11-14;"Trnavský kraj";86;389;10;399;NA;52794;96;2020-11-14;8721
2020-11-13;"Trnavský kraj";219;1312;21;1333;NA;52794;240;2020-11-13;8625
2020-11-12;"Trnavský kraj";162;420;18;438;NA;52794;180;2020-11-12;8385
2020-11-11;"Trnavský kraj";257;392;15;407;NA;52794;272;2020-11-11;8205
2020-11-10;"Trnavský kraj";189;889;30;919;NA;52794;219;2020-11-10;7933
2020-11-09;"Trnavský kraj";196;369;23;392;NA;52794;219;2020-11-09;7714
2020-11-08;"Trnavský kraj";55;306;4;310;NA;52794;59;2020-11-08;7495
2020-11-07;"Trnavský kraj";207;6070;74;6144;NA;52794;281;2020-11-07;7436
2020-11-06;"Trnavský kraj";260;1531;19;1550;NA;52794;279;2020-11-06;7155
2020-11-05;"Trnavský kraj";150;220;27;247;NA;52794;177;2020-11-05;6876
2020-11-04;"Trnavský kraj";188;212;10;222;NA;52794;198;2020-11-04;6699
2020-11-03;"Trnavský kraj";317;127;8;135;NA;52794;325;2020-11-03;6501
2020-11-02;"Trnavský kraj";281;1728;31;1759;NA;52794;312;2020-11-02;6176
2020-11-01;"Trnavský kraj";87;494;27;521;NA;52794;114;2020-11-01;5864
2020-10-31;"Trnavský kraj";259;5024;41;5065;NA;52794;300;2020-10-31;5750
2020-10-30;"Trnavský kraj";198;3784;27;3811;NA;52794;225;2020-10-30;5450
2020-10-29;"Trnavský kraj";273;1461;16;1477;NA;52794;289;2020-10-29;5225
2020-10-28;"Trnavský kraj";319;117;16;133;NA;52794;335;2020-10-28;4936
2020-10-27;"Trnavský kraj";199;461;36;497;NA;52794;235;2020-10-27;4601
2020-10-26;"Trnavský kraj";153;29;2;31;NA;52794;155;2020-10-26;4366
2020-10-25;"Trnavský kraj";95;19;1;20;NA;52794;96;2020-10-25;4211
2020-10-24;"Trnavský kraj";158;109;2;111;NA;52794;160;2020-10-24;4115
2020-10-23;"Trnavský kraj";201;89;4;93;NA;52794;205;2020-10-23;3955
2020-10-22;"Trnavský kraj";195;55;2;57;NA;52794;197;2020-10-22;3750
2020-10-21;"Trnavský kraj";134;73;3;76;NA;52794;137;2020-10-21;3553
2020-10-20;"Trnavský kraj";202;82;3;85;NA;52794;205;2020-10-20;3416
2020-10-19;"Trnavský kraj";67;55;0;55;NA;52794;67;2020-10-19;3211
2020-10-18;"Trnavský kraj";84;0;0;0;NA;52794;84;2020-10-18;3144
2020-10-17;"Trnavský kraj";123;0;0;0;NA;52794;123;2020-10-17;3060
2020-10-16;"Trnavský kraj";86;45;2;47;NA;52794;88;2020-10-16;2937
2020-10-15;"Trnavský kraj";155;66;2;68;NA;52794;157;2020-10-15;2849
2020-10-14;"Trnavský kraj";236;468;3;471;NA;52794;239;2020-10-14;2692
2020-10-13;"Trnavský kraj";138;16;2;18;NA;52794;140;2020-10-13;2453
2020-10-12;"Trnavský kraj";33;41;1;42;NA;52794;34;2020-10-12;2313
2020-10-11;"Trnavský kraj";31;0;0;0;NA;52794;31;2020-10-11;2279
2020-10-10;"Trnavský kraj";128;0;0;0;NA;52794;128;2020-10-10;2248
2020-10-09;"Trnavský kraj";156;0;0;0;NA;52794;156;2020-10-09;2120
2020-10-08;"Trnavský kraj";153;0;0;0;NA;52794;153;2020-10-08;1964
2020-10-07;"Trnavský kraj";80;0;0;0;NA;52794;80;2020-10-07;1811
2020-10-06;"Trnavský kraj";112;0;0;0;NA;52794;112;2020-10-06;1731
2020-10-05;"Trnavský kraj";33;0;0;0;NA;52794;33;2020-10-05;1619
2020-10-04;"Trnavský kraj";44;0;0;0;NA;52794;44;2020-10-04;1586
2020-10-03;"Trnavský kraj";60;0;0;0;NA;52794;60;2020-10-03;1542
2020-10-02;"Trnavský kraj";41;0;0;0;NA;52794;41;2020-10-02;1482
2020-10-01;"Trnavský kraj";53;0;0;0;NA;52794;53;2020-10-01;1441
2020-09-30;"Trnavský kraj";91;0;0;0;NA;52794;91;2020-09-30;1388
2020-09-29;"Trnavský kraj";40;0;0;0;NA;52794;40;2020-09-29;1297
2020-09-28;"Trnavský kraj";69;0;0;0;NA;52794;69;2020-09-28;1257
2020-09-27;"Trnavský kraj";30;0;0;0;NA;52794;30;2020-09-27;1188
2020-09-26;"Trnavský kraj";46;0;0;0;NA;52794;46;2020-09-26;1158
2020-09-25;"Trnavský kraj";32;0;0;0;NA;52794;32;2020-09-25;1112
2020-09-24;"Trnavský kraj";42;0;0;0;NA;52794;42;2020-09-24;1080
2020-09-23;"Trnavský kraj";43;0;0;0;NA;52794;43;2020-09-23;1038
2020-09-22;"Trnavský kraj";55;0;0;0;NA;52794;55;2020-09-22;995
2020-09-21;"Trnavský kraj";41;0;0;0;NA;52794;41;2020-09-21;940
2020-09-20;"Trnavský kraj";17;0;0;0;NA;52794;17;2020-09-20;899
2020-09-19;"Trnavský kraj";4;0;0;0;NA;52794;4;2020-09-19;882
2020-09-18;"Trnavský kraj";33;0;0;0;NA;52794;33;2020-09-18;878
2020-09-17;"Trnavský kraj";42;0;0;0;NA;52794;42;2020-09-17;845
2020-09-16;"Trnavský kraj";49;0;0;0;NA;52794;49;2020-09-16;803
2020-09-15;"Trnavský kraj";5;0;0;0;NA;52794;5;2020-09-15;754
2020-09-14;"Trnavský kraj";26;0;0;0;NA;52794;26;2020-09-14;749
2020-09-13;"Trnavský kraj";9;0;0;0;NA;52794;9;2020-09-13;723
2020-09-12;"Trnavský kraj";12;0;0;0;NA;52794;12;2020-09-12;714
2020-09-11;"Trnavský kraj";16;0;0;0;NA;52794;16;2020-09-11;702
2020-09-10;"Trnavský kraj";32;0;0;0;NA;52794;32;2020-09-10;686
2020-09-09;"Trnavský kraj";14;0;0;0;NA;52794;14;2020-09-09;654
2020-09-08;"Trnavský kraj";11;0;0;0;NA;52794;11;2020-09-08;640
2020-09-07;"Trnavský kraj";7;0;0;0;NA;52794;7;2020-09-07;629
2020-09-06;"Trnavský kraj";5;0;0;0;NA;52794;5;2020-09-06;622
2020-09-05;"Trnavský kraj";7;0;0;0;NA;52794;7;2020-09-05;617
2020-09-04;"Trnavský kraj";16;0;0;0;NA;52794;16;2020-09-04;610
2020-09-03;"Trnavský kraj";8;0;0;0;NA;52794;8;2020-09-03;594
2021-02-01;"Žilinský kraj";220;18043;314;18357;36657;60257;534;2021-02-01;60257
2021-01-31;"Žilinský kraj";11;42;1;43;NA;60257;12;2021-01-31;59723
2021-01-30;"Žilinský kraj";85;15085;143;15228;NA;60257;228;2021-01-30;59711
2021-01-29;"Žilinský kraj";30;16061;198;16259;NA;60257;228;2021-01-29;59483
2021-01-28;"Žilinský kraj";240;5471;161;5632;NA;60257;401;2021-01-28;59255
2021-01-27;"Žilinský kraj";256;6836;264;7100;NA;60257;520;2021-01-27;58854
2021-01-26;"Žilinský kraj";245;49404;342;49746;NA;60257;587;2021-01-26;58334
2021-01-25;"Žilinský kraj";159;18791;136;18927;NA;60257;295;2021-01-25;57747
2021-01-24;"Žilinský kraj";22;32341;137;32478;NA;60257;159;2021-01-24;57452
2021-01-23;"Žilinský kraj";91;85460;379;85839;NA;60257;470;2021-01-23;57293
2021-01-22;"Žilinský kraj";163;26980;225;27205;NA;60257;388;2021-01-22;56823
2021-01-21;"Žilinský kraj";116;19271;181;19452;NA;60257;297;2021-01-21;56435
2021-01-20;"Žilinský kraj";236;16681;165;16846;NA;60257;401;2021-01-20;56138
2021-01-19;"Žilinský kraj";245;17911;411;18322;NA;60257;656;2021-01-19;55737
2021-01-18;"Žilinský kraj";236;12391;430;12821;NA;60257;666;2021-01-18;55081
2021-01-17;"Žilinský kraj";95;113;2;115;NA;60257;97;2021-01-17;54415
2021-01-16;"Žilinský kraj";14;314;8;322;NA;60257;22;2021-01-16;54318
2021-01-15;"Žilinský kraj";248;7126;205;7331;NA;60257;453;2021-01-15;54296
2021-01-14;"Žilinský kraj";166;5650;249;5899;NA;60257;415;2021-01-14;53843
2021-01-13;"Žilinský kraj";247;11366;569;11935;NA;60257;816;2021-01-13;53428
2021-01-12;"Žilinský kraj";376;8928;430;9358;NA;60257;806;2021-01-12;52612
2021-01-11;"Žilinský kraj";351;10586;497;11083;NA;60257;848;2021-01-11;51806
2021-01-10;"Žilinský kraj";38;189;7;196;NA;60257;45;2021-01-10;50958
2021-01-09;"Žilinský kraj";192;2122;106;2228;NA;60257;298;2021-01-09;50913
2021-01-08;"Žilinský kraj";413;25201;1818;27019;NA;60257;2231;2021-01-08;50615
2021-01-07;"Žilinský kraj";438;8560;682;9242;NA;60257;1120;2021-01-07;48384
2021-01-06;"Žilinský kraj";145;1337;89;1426;NA;60257;234;2021-01-06;47264
2021-01-05;"Žilinský kraj";717;10960;889;11849;NA;60257;1606;2021-01-05;47030
2021-01-04;"Žilinský kraj";479;9612;1005;10617;NA;60257;1484;2021-01-04;45424
2021-01-03;"Žilinský kraj";13;33;4;37;NA;60257;17;2021-01-03;43940
2021-01-02;"Žilinský kraj";98;792;67;859;NA;60257;165;2021-01-02;43923
2021-01-01;"Žilinský kraj";118;552;36;588;NA;60257;154;2021-01-01;43758
2020-12-31;"Žilinský kraj";395;10587;835;11422;NA;60257;1230;2020-12-31;43604
2020-12-30;"Žilinský kraj";1038;12450;914;13364;NA;60257;1952;2020-12-30;42374
2020-12-29;"Žilinský kraj";256;11104;1111;12215;NA;60257;1367;2020-12-29;40422
2020-12-28;"Žilinský kraj";406;10770;1002;11772;NA;60257;1408;2020-12-28;39055
2020-12-27;"Žilinský kraj";40;662;80;742;NA;60257;120;2020-12-27;37647
2020-12-26;"Žilinský kraj";135;124;14;138;NA;60257;149;2020-12-26;37527
2020-12-25;"Žilinský kraj";66;111;10;121;NA;60257;76;2020-12-25;37378
2020-12-24;"Žilinský kraj";643;1018;75;1093;NA;60257;718;2020-12-24;37302
2020-12-23;"Žilinský kraj";228;17718;1049;18767;NA;60257;1277;2020-12-23;36584
2020-12-22;"Žilinský kraj";519;13188;1023;14211;NA;60257;1542;2020-12-22;35307
2020-12-21;"Žilinský kraj";444;12703;1107;13810;NA;60257;1551;2020-12-21;33765
2020-12-20;"Žilinský kraj";36;579;73;652;NA;60257;109;2020-12-20;32214
2020-12-19;"Žilinský kraj";208;2080;144;2224;NA;60257;352;2020-12-19;32105
2020-12-18;"Žilinský kraj";333;7027;402;7429;NA;60257;735;2020-12-18;31753
2020-12-17;"Žilinský kraj";500;4333;281;4614;NA;60257;781;2020-12-17;31018
2020-12-16;"Žilinský kraj";333;4365;305;4670;NA;60257;638;2020-12-16;30237
2020-12-15;"Žilinský kraj";528;4700;414;5114;NA;60257;942;2020-12-15;29599
2020-12-14;"Žilinský kraj";321;4688;419;5107;NA;60257;740;2020-12-14;28657
2020-12-13;"Žilinský kraj";26;515;64;579;NA;60257;90;2020-12-13;27917
2020-12-12;"Žilinský kraj";95;1061;53;1114;NA;60257;148;2020-12-12;27827
2020-12-11;"Žilinský kraj";455;5089;318;5407;NA;60257;773;2020-12-11;27679
2020-12-10;"Žilinský kraj";166;9279;977;10256;NA;60257;1143;2020-12-10;26906
2020-12-09;"Žilinský kraj";392;2570;164;2734;NA;60257;556;2020-12-09;25763
2020-12-08;"Žilinský kraj";331;3915;188;4103;NA;60257;519;2020-12-08;25207
2020-12-07;"Žilinský kraj";348;2274;121;2395;NA;60257;469;2020-12-07;24688
2020-12-06;"Žilinský kraj";15;134;4;138;NA;60257;19;2020-12-06;24219
2020-12-05;"Žilinský kraj";98;1237;45;1282;NA;60257;143;2020-12-05;24200
2020-12-04;"Žilinský kraj";228;2847;120;2967;NA;60257;348;2020-12-04;24057
2020-12-03;"Žilinský kraj";237;1412;119;1531;NA;60257;356;2020-12-03;23709
2020-12-02;"Žilinský kraj";181;1553;82;1635;NA;60257;263;2020-12-02;23353
2020-12-01;"Žilinský kraj";209;6529;309;6838;NA;60257;518;2020-12-01;23090
2020-11-30;"Žilinský kraj";202;5232;291;5523;NA;60257;493;2020-11-30;22572
2020-11-29;"Žilinský kraj";18;81;7;88;NA;60257;25;2020-11-29;22079
2020-11-28;"Žilinský kraj";99;349;15;364;NA;60257;114;2020-11-28;22054
2020-11-27;"Žilinský kraj";218;913;46;959;NA;60257;264;2020-11-27;21940
2020-11-26;"Žilinský kraj";189;1104;57;1161;NA;60257;246;2020-11-26;21676
2020-11-25;"Žilinský kraj";225;1217;49;1266;NA;60257;274;2020-11-25;21430
2020-11-24;"Žilinský kraj";213;2092;67;2159;NA;60257;280;2020-11-24;21156
2020-11-23;"Žilinský kraj";170;759;44;803;NA;60257;214;2020-11-23;20876
2020-11-22;"Žilinský kraj";11;0;0;0;NA;60257;11;2020-11-22;20662
2020-11-21;"Žilinský kraj";61;505;20;525;NA;60257;81;2020-11-21;20651
2020-11-20;"Žilinský kraj";251;1074;45;1119;NA;60257;296;2020-11-20;20570
2020-11-19;"Žilinský kraj";252;752;61;813;NA;60257;313;2020-11-19;20274
2020-11-18;"Žilinský kraj";346;348;15;363;NA;60257;361;2020-11-18;19961
2020-11-17;"Žilinský kraj";123;490;15;505;NA;60257;138;2020-11-17;19600
2020-11-16;"Žilinský kraj";227;206;13;219;NA;60257;240;2020-11-16;19462
2020-11-15;"Žilinský kraj";63;13;0;13;NA;60257;63;2020-11-15;19222
2020-11-14;"Žilinský kraj";189;1038;11;1049;NA;60257;200;2020-11-14;19159
2020-11-13;"Žilinský kraj";181;125;9;134;NA;60257;190;2020-11-13;18959
2020-11-12;"Žilinský kraj";334;79;2;81;NA;60257;336;2020-11-12;18769
2020-11-11;"Žilinský kraj";489;147;10;157;NA;60257;499;2020-11-11;18433
2020-11-10;"Žilinský kraj";374;519;9;528;NA;60257;383;2020-11-10;17934
2020-11-09;"Žilinský kraj";143;2335;30;2365;NA;60257;173;2020-11-09;17551
2020-11-08;"Žilinský kraj";59;2196;35;2231;NA;60257;94;2020-11-08;17378
2020-11-07;"Žilinský kraj";312;8175;88;8263;NA;60257;400;2020-11-07;17284
2020-11-06;"Žilinský kraj";503;4090;38;4128;NA;60257;541;2020-11-06;16884
2020-11-05;"Žilinský kraj";473;64;4;68;NA;60257;477;2020-11-05;16343
2020-11-04;"Žilinský kraj";423;168;10;178;NA;60257;433;2020-11-04;15866
2020-11-03;"Žilinský kraj";688;889;16;905;NA;60257;704;2020-11-03;15433
2020-11-02;"Žilinský kraj";472;1043;39;1082;NA;60257;511;2020-11-02;14729
2020-11-01;"Žilinský kraj";349;5096;130;5226;NA;60257;479;2020-11-01;14218
2020-10-31;"Žilinský kraj";662;7963;203;8166;NA;60257;865;2020-10-31;13739
2020-10-30;"Žilinský kraj";529;2575;61;2636;NA;60257;590;2020-10-30;12874
2020-10-29;"Žilinský kraj";740;503;17;520;NA;60257;757;2020-10-29;12284
2020-10-28;"Žilinský kraj";635;105;11;116;NA;60257;646;2020-10-28;11527
2020-10-27;"Žilinský kraj";355;154;24;178;NA;60257;379;2020-10-27;10881
2020-10-26;"Žilinský kraj";148;117;28;145;NA;60257;176;2020-10-26;10502
2020-10-25;"Žilinský kraj";436;0;0;0;NA;60257;436;2020-10-25;10326
2020-10-24;"Žilinský kraj";803;0;0;0;NA;60257;803;2020-10-24;9890
2020-10-23;"Žilinský kraj";659;102;13;115;NA;60257;672;2020-10-23;9087
2020-10-22;"Žilinský kraj";525;33;3;36;NA;60257;528;2020-10-22;8415
2020-10-21;"Žilinský kraj";478;74;14;88;NA;60257;492;2020-10-21;7887
2020-10-20;"Žilinský kraj";524;127;8;135;NA;60257;532;2020-10-20;7395
2020-10-19;"Žilinský kraj";70;80;12;92;NA;60257;82;2020-10-19;6863
2020-10-18;"Žilinský kraj";159;0;0;0;NA;60257;159;2020-10-18;6781
2020-10-17;"Žilinský kraj";509;0;0;0;NA;60257;509;2020-10-17;6622
2020-10-16;"Žilinský kraj";603;51;9;60;NA;60257;612;2020-10-16;6113
2020-10-15;"Žilinský kraj";679;61;3;64;NA;60257;682;2020-10-15;5501
2020-10-14;"Žilinský kraj";523;269;6;275;NA;60257;529;2020-10-14;4819
2020-10-13;"Žilinský kraj";367;458;40;498;NA;60257;407;2020-10-13;4290
2020-10-12;"Žilinský kraj";62;0;0;0;NA;60257;62;2020-10-12;3883
2020-10-11;"Žilinský kraj";50;0;0;0;NA;60257;50;2020-10-11;3821
2020-10-10;"Žilinský kraj";213;0;0;0;NA;60257;213;2020-10-10;3771
2020-10-09;"Žilinský kraj";543;0;0;0;NA;60257;543;2020-10-09;3558
2020-10-08;"Žilinský kraj";238;0;0;0;NA;60257;238;2020-10-08;3015
2020-10-07;"Žilinský kraj";168;0;0;0;NA;60257;168;2020-10-07;2777
2020-10-06;"Žilinský kraj";233;0;0;0;NA;60257;233;2020-10-06;2609
2020-10-05;"Žilinský kraj";33;0;0;0;NA;60257;33;2020-10-05;2376
2020-10-04;"Žilinský kraj";35;0;0;0;NA;60257;35;2020-10-04;2343
2020-10-03;"Žilinský kraj";155;0;0;0;NA;60257;155;2020-10-03;2308
2020-10-02;"Žilinský kraj";105;0;0;0;NA;60257;105;2020-10-02;2153
2020-10-01;"Žilinský kraj";147;0;0;0;NA;60257;147;2020-10-01;2048
2020-09-30;"Žilinský kraj";163;0;0;0;NA;60257;163;2020-09-30;1901
2020-09-29;"Žilinský kraj";105;0;0;0;NA;60257;105;2020-09-29;1738
2020-09-28;"Žilinský kraj";34;0;0;0;NA;60257;34;2020-09-28;1633
2020-09-27;"Žilinský kraj";108;0;0;0;NA;60257;108;2020-09-27;1599
2020-09-26;"Žilinský kraj";96;0;0;0;NA;60257;96;2020-09-26;1491
2020-09-25;"Žilinský kraj";69;0;0;0;NA;60257;69;2020-09-25;1395
2020-09-24;"Žilinský kraj";100;0;0;0;NA;60257;100;2020-09-24;1326
2020-09-23;"Žilinský kraj";65;0;0;0;NA;60257;65;2020-09-23;1226
2020-09-22;"Žilinský kraj";65;0;0;0;NA;60257;65;2020-09-22;1161
2020-09-21;"Žilinský kraj";47;0;0;0;NA;60257;47;2020-09-21;1096
2020-09-20;"Žilinský kraj";4;0;0;0;NA;60257;4;2020-09-20;1049
2020-09-19;"Žilinský kraj";6;0;0;0;NA;60257;6;2020-09-19;1045
2020-09-18;"Žilinský kraj";82;0;0;0;NA;60257;82;2020-09-18;1039
2020-09-17;"Žilinský kraj";30;0;0;0;NA;60257;30;2020-09-17;957
2020-09-16;"Žilinský kraj";34;0;0;0;NA;60257;34;2020-09-16;927
2020-09-15;"Žilinský kraj";12;0;0;0;NA;60257;12;2020-09-15;893
2020-09-14;"Žilinský kraj";39;0;0;0;NA;60257;39;2020-09-14;881
2020-09-13;"Žilinský kraj";6;0;0;0;NA;60257;6;2020-09-13;842
2020-09-12;"Žilinský kraj";4;0;0;0;NA;60257;4;2020-09-12;836
2020-09-11;"Žilinský kraj";31;0;0;0;NA;60257;31;2020-09-11;832
2020-09-10;"Žilinský kraj";31;0;0;0;NA;60257;31;2020-09-10;801
2020-09-09;"Žilinský kraj";23;0;0;0;NA;60257;23;2020-09-09;770
2020-09-08;"Žilinský kraj";25;0;0;0;NA;60257;25;2020-09-08;747
2020-09-07;"Žilinský kraj";11;0;0;0;NA;60257;11;2020-09-07;722
2020-09-05;"Žilinský kraj";2;0;0;0;NA;60257;2;2020-09-05;711
2020-09-04;"Žilinský kraj";33;0;0;0;NA;60257;33;2020-09-04;709
2020-09-03;"Žilinský kraj";18;0;0;0;NA;60257;18;2020-09-03;676
